,0,1
105,5.0,0.5631789565086365
106,8.0,0.5648942589759827
107,-14.0,0.5523156523704529
108,8.0,0.5648942589759827
109,12.0,0.5671812891960144
110,1.0,0.5608919262886047
111,3.0,0.5620354413986206
112,4.0,0.5626072287559509
113,40.0,0.583190381526947
114,-21.0,0.548313319683075
115,30.0,0.5774728655815125
116,27.0,0.5757575631141663
117,-39.0,0.5380217432975769
118,38.0,0.5820469260215759
119,-4.0,0.5580331683158875
120,3.0,0.5620354413986206
121,-87.0,0.5105774998664856
122,-6.0,0.5568896532058716
123,-7.0,0.556317925453186
124,-2.0,0.5591766834259033
125,-4.0,0.5580331683158875
126,-1.0,0.5597484707832336
127,1.0,0.5608919262886047
128,3.0,0.5620354413986206
129,13.0,0.5677530169487
130,2.0,0.5614637136459351
131,0.0,0.5603201985359192
132,13.0,0.5677530169487
133,-3.0,0.5586049556732178
134,-1.0,0.5597484707832336
135,6.0,0.5637507438659668
136,-7.0,0.556317925453186
137,4.0,0.5626072287559509
138,13.0,0.5677530169487
139,39.0,0.5826186537742615
140,53.0,0.5906231999397278
141,39.0,0.5826186537742615
142,-8.0,0.5557461380958557
143,20.0,0.5717552900314331
144,-15.0,0.5517438650131226
145,80.0,0.6060606241226196
146,-111.0,0.49685537815093994
147,-54.0,0.5294454097747803
148,-10.0,0.5546026229858398
149,-19.0,0.5494568347930908
150,-10.0,0.5546026229858398
151,-5.0,0.5574614405632019
152,26.0,0.5751858353614807
153,43.0,0.5849056839942932
154,20.0,0.5717552900314331
155,43.0,0.5849056839942932
156,52.0,0.5900514721870422
157,-50.0,0.531732439994812
158,31.0,0.578044593334198
159,19.0,0.5711835622787476
160,-38.0,0.5385934710502625
161,7.0,0.5643224716186523
162,8.0,0.5648942589759827
163,-1.0,0.5597484707832336
164,-1.0,0.5597484707832336
165,-57.0,0.5277301669120789
166,1.0,0.5608919262886047
167,-4.0,0.5580331683158875
168,-6.0,0.5568896532058716
169,8.0,0.5648942589759827
170,29.0,0.5769010782241821
171,-27.0,0.5448828339576721
172,-14.0,0.5523156523704529
173,-36.0,0.5397369861602783
174,-13.0,0.5528873801231384
175,-13.0,0.5528873801231384
176,-9.0,0.5551744103431702
177,-11.0,0.5540308952331543
178,-7.0,0.556317925453186
179,-26.0,0.5454545617103577
180,9.0,0.5654659867286682
181,1.0,0.5608919262886047
182,-1.0,0.5597484707832336
183,-8.0,0.5557461380958557
184,-4.0,0.5580331683158875
185,8.0,0.5648942589759827
186,-1.0,0.5597484707832336
187,10.0,0.5660377740859985
188,-4.0,0.5580331683158875
189,-3.0,0.5586049556732178
190,19.0,0.5711835622787476
191,9.0,0.5654659867286682
192,7.0,0.5643224716186523
193,-16.0,0.551172137260437
194,17.0,0.5700400471687317
195,-21.0,0.548313319683075
196,-22.0,0.5477415919303894
197,-17.0,0.5506003499031067
198,2.0,0.5614637136459351
199,2.0,0.5614637136459351
200,8.0,0.5648942589759827
201,15.0,0.5688965320587158
202,20.0,0.5717552900314331
203,5.0,0.5631789565086365
204,-17.0,0.5506003499031067
205,12.0,0.5671812891960144
206,-2.0,0.5591766834259033
207,3.0,0.5620354413986206
208,17.0,0.5700400471687317
209,-4.0,0.5580331683158875
210,-1.0,0.5597484707832336
211,-17.0,0.5506003499031067
212,-39.0,0.5380217432975769
213,-3.0,0.5586049556732178
214,-2.0,0.5591766834259033
215,1.0,0.5608919262886047
216,4.0,0.5626072287559509
217,-4.0,0.5580331683158875
218,-6.0,0.5568896532058716
219,0.0,0.5603201985359192
220,-1.0,0.5597484707832336
221,0.0,0.5603201985359192
222,4.0,0.5626072287559509
223,0.0,0.5603201985359192
224,-2.0,0.5591766834259033
225,7.0,0.5643224716186523
226,1.0,0.5608919262886047
227,1.0,0.5608919262886047
228,1.0,0.5608919262886047
229,-13.0,0.5528873801231384
230,9.0,0.5654659867286682
231,-11.0,0.5540308952331543
232,0.0,0.5603201985359192
233,0.0,0.5603201985359192
234,4.0,0.5626072287559509
235,3.0,0.5620354413986206
236,7.0,0.5643224716186523
237,-7.0,0.556317925453186
238,-5.0,0.5574614405632019
239,6.0,0.5637507438659668
240,0.0,0.5603201985359192
241,16.0,0.5694682598114014
242,-11.0,0.5540308952331543
243,-11.0,0.5540308952331543
244,-6.0,0.5568896532058716
245,2.0,0.5614637136459351
246,0.0,0.5603201985359192
247,5.0,0.5631789565086365
248,-3.0,0.5586049556732178
249,2.0,0.5614637136459351
250,6.0,0.5637507438659668
251,3.0,0.5620354413986206
252,-2.0,0.5591766834259033
253,0.0,0.5603201985359192
254,0.0,0.5603201985359192
255,-3.0,0.5586049556732178
256,4.0,0.5626072287559509
257,2.0,0.5614637136459351
258,0.0,0.5603201985359192
259,6.0,0.5637507438659668
260,-6.0,0.5568896532058716
261,-3.0,0.5586049556732178
262,0.0,0.5603201985359192
263,-7.0,0.556317925453186
264,1.0,0.5608919262886047
265,-5.0,0.5574614405632019
266,0.0,0.5603201985359192
267,1.0,0.5608919262886047
268,-1.0,0.5597484707832336
269,1.0,0.5608919262886047
270,15.0,0.5688965320587158
271,1.0,0.5608919262886047
272,6.0,0.5637507438659668
273,-1.0,0.5597484707832336
274,3.0,0.5620354413986206
275,-10.0,0.5546026229858398
276,23.0,0.5734705924987793
277,3.0,0.5620354413986206
278,-5.0,0.5574614405632019
279,0.0,0.5603201985359192
280,-8.0,0.5557461380958557
281,20.0,0.5717552900314331
282,17.0,0.5700400471687317
283,20.0,0.5717552900314331
284,-1.0,0.5597484707832336
285,-27.0,0.5448828339576721
286,-3.0,0.5586049556732178
287,10.0,0.5660377740859985
288,182.0,0.6643796563148499
289,-83.0,0.5128645300865173
290,-10.0,0.5546026229858398
291,-3.0,0.5586049556732178
292,-24.0,0.5465980768203735
293,-45.0,0.5345911979675293
294,-28.0,0.5443110466003418
295,23.0,0.5734705924987793
296,0.0,0.5603201985359192
297,-3.0,0.5586049556732178
298,11.0,0.5666095018386841
299,-16.0,0.551172137260437
300,-4.0,0.5580331683158875
301,4.0,0.5626072287559509
302,7.0,0.5643224716186523
303,-14.0,0.5523156523704529
304,17.0,0.5700400471687317
305,5.0,0.5631789565086365
306,-25.0,0.5460262894630432
307,-20.0,0.5488851070404053
308,-16.0,0.551172137260437
309,-6.0,0.5568896532058716
310,-7.0,0.556317925453186
311,16.0,0.5694682598114014
312,1.0,0.5608919262886047
313,-7.0,0.556317925453186
314,-12.0,0.553459107875824
315,3.0,0.5620354413986206
316,-8.0,0.5557461380958557
317,10.0,0.5660377740859985
318,3.0,0.5620354413986206
319,1.0,0.5608919262886047
320,3.0,0.5620354413986206
321,-2.0,0.5591766834259033
322,-2.0,0.5591766834259033
323,0.0,0.5603201985359192
324,5.0,0.5631789565086365
325,4.0,0.5626072287559509
326,1.0,0.5608919262886047
327,1.0,0.5608919262886047
328,27.0,0.5757575631141663
329,19.0,0.5711835622787476
330,8.0,0.5648942589759827
331,-1.0,0.5597484707832336
332,12.0,0.5671812891960144
333,-8.0,0.5557461380958557
334,-7.0,0.556317925453186
335,54.0,0.5911949872970581
336,70.0,0.6003430485725403
337,31.0,0.578044593334198
338,29.0,0.5769010782241821
339,-22.0,0.5477415919303894
340,-49.0,0.5323041677474976
341,-53.0,0.5300171971321106
342,-33.0,0.5414522886276245
343,-12.0,0.553459107875824
344,6.0,0.5637507438659668
345,27.0,0.5757575631141663
346,-15.0,0.5517438650131226
347,28.0,0.5763293504714966
348,-21.0,0.548313319683075
349,1.0,0.5608919262886047
350,12.0,0.5671812891960144
351,8.0,0.5648942589759827
352,2.0,0.5614637136459351
353,4.0,0.5626072287559509
354,43.0,0.5849056839942932
355,38.0,0.5820469260215759
356,26.0,0.5751858353614807
357,8.0,0.5648942589759827
358,-3.0,0.5586049556732178
359,-3.0,0.5586049556732178
360,-22.0,0.5477415919303894
361,-36.0,0.5397369861602783
362,-45.0,0.5345911979675293
363,-10.0,0.5546026229858398
364,-2.0,0.5591766834259033
365,60.0,0.5946255326271057
366,1.0,0.5608919262886047
367,-26.0,0.5454545617103577
368,-22.0,0.5477415919303894
369,21.0,0.5723270773887634
370,48.0,0.5877644419670105
371,-60.0,0.5260148644447327
372,2.0,0.5614637136459351
373,-18.0,0.5500286221504211
374,12.0,0.5671812891960144
375,11.0,0.5666095018386841
376,14.0,0.5683247447013855
377,21.0,0.5723270773887634
378,38.0,0.5820469260215759
379,18.0,0.5706117749214172
380,49.0,0.5883362293243408
381,-26.0,0.5454545617103577
382,22.0,0.572898805141449
383,-31.0,0.5425958037376404
384,0.0,0.5603201985359192
385,21.0,0.5723270773887634
386,46.0,0.5866209268569946
387,58.0,0.5934820175170898
388,-46.0,0.5340194702148438
389,-127.0,0.4877072870731354
390,-85.0,0.5117210149765015
391,-2.0,0.5591766834259033
392,37.0,0.5814751386642456
393,-23.0,0.5471698045730591
394,-24.0,0.5465980768203735
395,9.0,0.5654659867286682
396,-2.0,0.5591766834259033
397,10.0,0.5660377740859985
398,19.0,0.5711835622787476
399,15.0,0.5688965320587158
400,15.0,0.5688965320587158
401,30.0,0.5774728655815125
402,175.0,0.6603773832321167
403,27.0,0.5757575631141663
404,-32.0,0.5420240163803101
405,-43.0,0.5357347130775452
406,42.0,0.5843338966369629
407,-44.0,0.5351629853248596
408,25.0,0.5746141076087952
409,-51.0,0.5311606526374817
410,-58.0,0.5271583795547485
411,-18.0,0.5500286221504211
412,46.0,0.5866209268569946
413,28.0,0.5763293504714966
414,37.0,0.5814751386642456
415,-70.0,0.5202973484992981
416,34.0,0.5797598958015442
417,-8.0,0.5557461380958557
418,16.0,0.5694682598114014
419,-38.0,0.5385934710502625
420,9.0,0.5654659867286682
421,-5.0,0.5574614405632019
422,8.0,0.5648942589759827
423,23.0,0.5734705924987793
424,21.0,0.5723270773887634
425,128.0,0.6335048675537109
426,-59.0,0.526586651802063
427,-23.0,0.5471698045730591
428,-29.0,0.5437393188476562
429,-41.0,0.536878228187561
430,10.0,0.5660377740859985
431,21.0,0.5723270773887634
432,25.0,0.5746141076087952
433,-21.0,0.548313319683075
434,-101.0,0.5025728940963745
435,-196.0,0.44825616478919983
436,10.0,0.5660377740859985
437,-30.0,0.5431675314903259
438,-2.0,0.5591766834259033
439,-5.0,0.5574614405632019
440,1.0,0.5608919262886047
441,-10.0,0.5546026229858398
442,-6.0,0.5568896532058716
443,-2.0,0.5591766834259033
444,2.0,0.5614637136459351
445,-13.0,0.5528873801231384
446,7.0,0.5643224716186523
447,5.0,0.5631789565086365
448,-6.0,0.5568896532058716
449,-11.0,0.5540308952331543
450,14.0,0.5683247447013855
451,-9.0,0.5551744103431702
452,4.0,0.5626072287559509
453,0.0,0.5603201985359192
454,-2.0,0.5591766834259033
455,0.0,0.5603201985359192
456,-1.0,0.5597484707832336
457,0.0,0.5603201985359192
458,0.0,0.5603201985359192
459,-2.0,0.5591766834259033
460,4.0,0.5626072287559509
461,-3.0,0.5586049556732178
462,2.0,0.5614637136459351
463,0.0,0.5603201985359192
464,0.0,0.5603201985359192
465,8.0,0.5648942589759827
466,0.0,0.5603201985359192
467,-1.0,0.5597484707832336
468,-1.0,0.5597484707832336
469,-9.0,0.5551744103431702
470,2.0,0.5614637136459351
471,-2.0,0.5591766834259033
472,6.0,0.5637507438659668
473,19.0,0.5711835622787476
474,11.0,0.5666095018386841
475,-6.0,0.5568896532058716
476,16.0,0.5694682598114014
477,11.0,0.5666095018386841
478,-34.0,0.5408805012702942
479,-3.0,0.5586049556732178
480,-6.0,0.5568896532058716
481,-3.0,0.5586049556732178
482,-8.0,0.5557461380958557
483,-3.0,0.5586049556732178
484,0.0,0.5603201985359192
485,7.0,0.5643224716186523
486,-1.0,0.5597484707832336
487,-2.0,0.5591766834259033
488,3.0,0.5620354413986206
489,3.0,0.5620354413986206
490,-3.0,0.5586049556732178
491,4.0,0.5626072287559509
492,6.0,0.5637507438659668
493,-2.0,0.5591766834259033
494,2.0,0.5614637136459351
495,-2.0,0.5591766834259033
496,2.0,0.5614637136459351
497,5.0,0.5631789565086365
498,12.0,0.5671812891960144
499,-2.0,0.5591766834259033
500,-8.0,0.5557461380958557
501,-4.0,0.5580331683158875
502,13.0,0.5677530169487
503,1.0,0.5608919262886047
504,-25.0,0.5460262894630432
505,-1.0,0.5597484707832336
506,-3.0,0.5586049556732178
507,-1.0,0.5597484707832336
508,-3.0,0.5586049556732178
509,6.0,0.5637507438659668
510,2.0,0.5614637136459351
511,0.0,0.5603201985359192
512,17.0,0.5700400471687317
513,-18.0,0.5500286221504211
514,-4.0,0.5580331683158875
515,-4.0,0.5580331683158875
516,4.0,0.5626072287559509
517,-2.0,0.5591766834259033
518,0.0,0.5603201985359192
519,5.0,0.5631789565086365
520,-22.0,0.5477415919303894
521,0.0,0.5603201985359192
522,0.0,0.5603201985359192
523,0.0,0.5603201985359192
524,0.0,0.5603201985359192
525,0.0,0.5603201985359192
526,0.0,0.5603201985359192
527,0.0,0.5603201985359192
528,0.0,0.5603201985359192
529,0.0,0.5603201985359192
530,0.0,0.5603201985359192
531,0.0,0.5603201985359192
532,0.0,0.5603201985359192
533,0.0,0.5603201985359192
534,0.0,0.5603201985359192
535,0.0,0.5603201985359192
536,0.0,0.5603201985359192
537,0.0,0.5603201985359192
538,0.0,0.5603201985359192
539,0.0,0.5603201985359192
540,0.0,0.5603201985359192
541,0.0,0.5603201985359192
542,0.0,0.5603201985359192
543,0.0,0.5603201985359192
544,0.0,0.5603201985359192
545,0.0,0.5603201985359192
546,0.0,0.5603201985359192
547,0.0,0.5603201985359192
548,0.0,0.5603201985359192
549,0.0,0.5603201985359192
550,0.0,0.5603201985359192
551,0.0,0.5603201985359192
552,0.0,0.5603201985359192
553,0.0,0.5603201985359192
554,0.0,0.5603201985359192
555,0.0,0.5603201985359192
556,0.0,0.5603201985359192
557,0.0,0.5603201985359192
558,0.0,0.5603201985359192
559,0.0,0.5603201985359192
560,0.0,0.5603201985359192
561,0.0,0.5603201985359192
562,0.0,0.5603201985359192
563,0.0,0.5603201985359192
564,0.0,0.5603201985359192
565,0.0,0.5603201985359192
566,0.0,0.5603201985359192
567,0.0,0.5603201985359192
568,0.0,0.5603201985359192
569,0.0,0.5603201985359192
570,0.0,0.5603201985359192
571,0.0,0.5603201985359192
572,0.0,0.5603201985359192
573,0.0,0.5603201985359192
574,0.0,0.5603201985359192
575,0.0,0.5603201985359192
576,0.0,0.5603201985359192
577,0.0,0.5603201985359192
578,0.0,0.5603201985359192
579,0.0,0.5603201985359192
580,0.0,0.5603201985359192
581,0.0,0.5603201985359192
582,0.0,0.5603201985359192
583,0.0,0.5603201985359192
584,0.0,0.5603201985359192
585,0.0,0.5603201985359192
586,0.0,0.5603201985359192
587,88.0,0.6106346845626831
588,-3.0,0.5586049556732178
589,5.0,0.5631789565086365
590,37.0,0.5814751386642456
591,17.0,0.5700400471687317
592,59.0,0.5940537452697754
593,-4.0,0.5580331683158875
594,32.0,0.5786163806915283
595,43.0,0.5849056839942932
596,66.0,0.5980560779571533
597,-42.0,0.5363065004348755
598,-30.0,0.5431675314903259
599,31.0,0.578044593334198
600,1.0,0.5608919262886047
601,-60.0,0.5260148644447327
602,-27.0,0.5448828339576721
603,-42.0,0.5363065004348755
604,-18.0,0.5500286221504211
605,0.0,0.5603201985359192
606,-13.0,0.5528873801231384
607,7.0,0.5643224716186523
608,11.0,0.5666095018386841
609,-5.0,0.5574614405632019
610,1.0,0.5608919262886047
611,-11.0,0.5540308952331543
612,-53.0,0.5300171971321106
613,-35.0,0.5403087735176086
614,-3.0,0.5586049556732178
615,-11.0,0.5540308952331543
616,-12.0,0.553459107875824
617,8.0,0.5648942589759827
618,12.0,0.5671812891960144
619,7.0,0.5643224716186523
620,-18.0,0.5500286221504211
621,-1.0,0.5597484707832336
622,-9.0,0.5551744103431702
623,-8.0,0.5557461380958557
624,2.0,0.5614637136459351
625,5.0,0.5631789565086365
626,7.0,0.5643224716186523
627,-7.0,0.556317925453186
628,5.0,0.5631789565086365
629,-4.0,0.5580331683158875
630,0.0,0.5603201985359192
631,-10.0,0.5546026229858398
632,-1.0,0.5597484707832336
633,-1.0,0.5597484707832336
634,2.0,0.5614637136459351
635,-2.0,0.5591766834259033
636,-4.0,0.5580331683158875
637,1.0,0.5608919262886047
638,10.0,0.5660377740859985
639,-2.0,0.5591766834259033
640,-8.0,0.5557461380958557
641,1.0,0.5608919262886047
642,9.0,0.5654659867286682
643,-7.0,0.556317925453186
644,9.0,0.5654659867286682
645,-5.0,0.5574614405632019
646,5.0,0.5631789565086365
647,-6.0,0.5568896532058716
648,5.0,0.5631789565086365
649,1.0,0.5608919262886047
650,-5.0,0.5574614405632019
651,4.0,0.5626072287559509
652,-7.0,0.556317925453186
653,-7.0,0.556317925453186
654,1.0,0.5608919262886047
655,5.0,0.5631789565086365
656,4.0,0.5626072287559509
657,-7.0,0.556317925453186
658,-1.0,0.5597484707832336
659,0.0,0.5603201985359192
660,0.0,0.5603201985359192
661,0.0,0.5603201985359192
662,19.0,0.5711835622787476
663,5.0,0.5631789565086365
664,6.0,0.5637507438659668
665,10.0,0.5660377740859985
666,-26.0,0.5454545617103577
667,-2.0,0.5591766834259033
668,1.0,0.5608919262886047
669,18.0,0.5706117749214172
670,4.0,0.5626072287559509
671,14.0,0.5683247447013855
672,5.0,0.5631789565086365
673,-1.0,0.5597484707832336
674,5.0,0.5631789565086365
675,-34.0,0.5408805012702942
676,1.0,0.5608919262886047
677,-15.0,0.5517438650131226
678,2.0,0.5614637136459351
679,5.0,0.5631789565086365
680,6.0,0.5637507438659668
681,0.0,0.5603201985359192
682,-2.0,0.5591766834259033
683,-1.0,0.5597484707832336
684,-7.0,0.556317925453186
685,-9.0,0.5551744103431702
686,10.0,0.5660377740859985
687,6.0,0.5637507438659668
688,4.0,0.5626072287559509
689,1.0,0.5608919262886047
690,8.0,0.5648942589759827
691,26.0,0.5751858353614807
692,-4.0,0.5580331683158875
693,2.0,0.5614637136459351
694,25.0,0.5746141076087952
695,-9.0,0.5551744103431702
696,-50.0,0.531732439994812
697,-9.0,0.5551744103431702
698,-2.0,0.5591766834259033
699,-4.0,0.5580331683158875
700,-4.0,0.5580331683158875
701,2.0,0.5614637136459351
702,1.0,0.5608919262886047
703,3.0,0.5620354413986206
704,-5.0,0.5574614405632019
705,1.0,0.5608919262886047
706,-7.0,0.556317925453186
707,0.0,0.5603201985359192
708,5.0,0.5631789565086365
709,2.0,0.5614637136459351
710,-1.0,0.5597484707832336
711,2.0,0.5614637136459351
712,7.0,0.5643224716186523
713,-2.0,0.5591766834259033
714,30.0,0.5774728655815125
715,17.0,0.5700400471687317
716,58.0,0.5934820175170898
717,16.0,0.5694682598114014
718,-44.0,0.5351629853248596
719,-36.0,0.5397369861602783
720,5.0,0.5631789565086365
721,-3.0,0.5586049556732178
722,9.0,0.5654659867286682
723,0.0,0.5603201985359192
724,-8.0,0.5557461380958557
725,5.0,0.5631789565086365
726,0.0,0.5603201985359192
727,-9.0,0.5551744103431702
728,-11.0,0.5540308952331543
729,19.0,0.5711835622787476
730,6.0,0.5637507438659668
731,-6.0,0.5568896532058716
732,-16.0,0.551172137260437
733,-2.0,0.5591766834259033
734,-14.0,0.5523156523704529
735,9.0,0.5654659867286682
736,14.0,0.5683247447013855
737,3.0,0.5620354413986206
738,-2.0,0.5591766834259033
739,-1.0,0.5597484707832336
740,2.0,0.5614637136459351
741,-1.0,0.5597484707832336
742,0.0,0.5603201985359192
743,-2.0,0.5591766834259033
744,-6.0,0.5568896532058716
745,31.0,0.578044593334198
746,-15.0,0.5517438650131226
747,32.0,0.5786163806915283
748,-7.0,0.556317925453186
749,-1.0,0.5597484707832336
750,-10.0,0.5546026229858398
751,-1.0,0.5597484707832336
752,7.0,0.5643224716186523
753,-37.0,0.5391652584075928
754,-19.0,0.5494568347930908
755,-9.0,0.5551744103431702
756,-2.0,0.5591766834259033
757,3.0,0.5620354413986206
758,4.0,0.5626072287559509
759,3.0,0.5620354413986206
760,8.0,0.5648942589759827
761,27.0,0.5757575631141663
762,13.0,0.5677530169487
763,-17.0,0.5506003499031067
764,4.0,0.5626072287559509
765,10.0,0.5660377740859985
766,8.0,0.5648942589759827
767,-19.0,0.5494568347930908
768,2.0,0.5614637136459351
769,-9.0,0.5551744103431702
770,11.0,0.5666095018386841
771,34.0,0.5797598958015442
772,-13.0,0.5528873801231384
773,27.0,0.5757575631141663
774,11.0,0.5666095018386841
775,29.0,0.5769010782241821
776,-41.0,0.536878228187561
777,-48.0,0.5328759551048279
778,-14.0,0.5523156523704529
779,-24.0,0.5465980768203735
780,-20.0,0.5488851070404053
781,3.0,0.5620354413986206
782,-2.0,0.5591766834259033
783,8.0,0.5648942589759827
784,11.0,0.5666095018386841
785,62.0,0.5957690477371216
786,-9.0,0.5551744103431702
787,0.0,0.5603201985359192
788,8.0,0.5648942589759827
789,10.0,0.5660377740859985
790,9.0,0.5654659867286682
791,-11.0,0.5540308952331543
792,-4.0,0.5580331683158875
793,3.0,0.5620354413986206
794,2.0,0.5614637136459351
795,-26.0,0.5454545617103577
796,-45.0,0.5345911979675293
797,-4.0,0.5580331683158875
798,-2.0,0.5591766834259033
799,0.0,0.5603201985359192
800,-1.0,0.5597484707832336
801,7.0,0.5643224716186523
802,-4.0,0.5580331683158875
803,2.0,0.5614637136459351
804,-3.0,0.5586049556732178
805,0.0,0.5603201985359192
806,33.0,0.5791881084442139
807,3.0,0.5620354413986206
808,16.0,0.5694682598114014
809,11.0,0.5666095018386841
810,-12.0,0.553459107875824
811,-31.0,0.5425958037376404
812,11.0,0.5666095018386841
813,23.0,0.5734705924987793
814,-19.0,0.5494568347930908
815,-15.0,0.5517438650131226
816,6.0,0.5637507438659668
817,-12.0,0.553459107875824
818,5.0,0.5631789565086365
819,40.0,0.583190381526947
820,18.0,0.5706117749214172
821,-15.0,0.5517438650131226
822,11.0,0.5666095018386841
823,25.0,0.5746141076087952
824,-12.0,0.553459107875824
825,-11.0,0.5540308952331543
826,11.0,0.5666095018386841
827,-14.0,0.5523156523704529
828,-28.0,0.5443110466003418
829,-4.0,0.5580331683158875
830,4.0,0.5626072287559509
831,-1.0,0.5597484707832336
832,9.0,0.5654659867286682
833,-10.0,0.5546026229858398
834,-7.0,0.556317925453186
835,4.0,0.5626072287559509
836,-5.0,0.5574614405632019
837,7.0,0.5643224716186523
838,-11.0,0.5540308952331543
839,-7.0,0.556317925453186
840,0.0,0.5603201985359192
841,3.0,0.5620354413986206
842,-9.0,0.5551744103431702
843,2.0,0.5614637136459351
844,38.0,0.5820469260215759
845,-7.0,0.556317925453186
846,-10.0,0.5546026229858398
847,-4.0,0.5580331683158875
848,1.0,0.5608919262886047
849,15.0,0.5688965320587158
850,-6.0,0.5568896532058716
851,19.0,0.5711835622787476
852,-16.0,0.551172137260437
853,-10.0,0.5546026229858398
854,17.0,0.5700400471687317
855,-7.0,0.556317925453186
856,6.0,0.5637507438659668
857,-1.0,0.5597484707832336
858,18.0,0.5706117749214172
859,89.0,0.6112064123153687
860,-90.0,0.5088621973991394
861,-28.0,0.5443110466003418
862,-28.0,0.5443110466003418
863,21.0,0.5723270773887634
864,4.0,0.5626072287559509
865,1.0,0.5608919262886047
866,-4.0,0.5580331683158875
867,6.0,0.5637507438659668
868,6.0,0.5637507438659668
869,4.0,0.5626072287559509
870,7.0,0.5643224716186523
871,2.0,0.5614637136459351
872,2.0,0.5614637136459351
873,-4.0,0.5580331683158875
874,-8.0,0.5557461380958557
875,20.0,0.5717552900314331
876,5.0,0.5631789565086365
877,13.0,0.5677530169487
878,7.0,0.5643224716186523
879,16.0,0.5694682598114014
880,11.0,0.5666095018386841
881,12.0,0.5671812891960144
882,-17.0,0.5506003499031067
883,15.0,0.5688965320587158
884,-5.0,0.5574614405632019
885,-1.0,0.5597484707832336
886,4.0,0.5626072287559509
887,18.0,0.5706117749214172
888,9.0,0.5654659867286682
889,-6.0,0.5568896532058716
890,4.0,0.5626072287559509
891,12.0,0.5671812891960144
892,-17.0,0.5506003499031067
893,-8.0,0.5557461380958557
894,-6.0,0.5568896532058716
895,-30.0,0.5431675314903259
896,-3.0,0.5586049556732178
897,7.0,0.5643224716186523
898,19.0,0.5711835622787476
899,10.0,0.5660377740859985
900,1.0,0.5608919262886047
901,14.0,0.5683247447013855
902,-21.0,0.548313319683075
903,-23.0,0.5471698045730591
904,4.0,0.5626072287559509
905,22.0,0.572898805141449
906,30.0,0.5774728655815125
907,31.0,0.578044593334198
908,-17.0,0.5506003499031067
909,23.0,0.5734705924987793
910,25.0,0.5746141076087952
